open,high,low,close,volume,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_signal,BB_high,BB_low,BB_mid,ATR,OBV
0.003657999914139509,0.003711000084877014,0.0035929998848587275,0.0035929998848587275,4672910,0.0044211199879646305,0.005279704992426559,0.003638178462956627,0.003810411848110495,-0.00017223338515386794,-0.00023560299643561418,0.00401804002292513,0.0031475599639856906,0.00358279999345541,0.00028137640008775796,1484207202
0.003594999900087714,0.003594999900087714,0.0031510000117123127,0.0031820000149309635,7439530,0.004376499988138676,0.005286499992362224,0.003567997163260371,0.0037638628234305297,-0.00019586566017015848,-0.00022765552918252305,0.0038674353758193333,0.003189264596780412,0.0035283499862998726,0.00029299236353687536,1476767672
0.0031799999997019768,0.0032470000442117453,0.003102000104263425,0.0032339999452233315,4841840,0.004330399986356497,0.005293214992270805,0.003516612975870057,0.0037246137213411074,-0.0002080007454710502,-0.0002237245724402285,0.0038256459816863814,0.00316935398676041,0.0034974999842233958,0.00028242147613769284,1481609512
0.0032369999680668116,0.0032730000093579292,0.003074999898672104,0.003089000005275011,4965300,0.004282539989799261,0.00529911999241449,0.0034508263650092808,0.00367753122385473,-0.00022670485884544907,-0.00022432062972127262,0.0038422455509387176,0.003102554407789536,0.003472399979364127,0.0002763913786054166,1476644212
0.003092000028118491,0.003114999970421195,0.0027779999654740095,0.0028170000296086073,11074900,0.004222879991866648,0.0053028449928388,0.003353314621101485,0.003613788172429091,-0.0002604735513276062,-0.00023155121404253934,0.0039051005878490918,0.00297149936379813,0.003438299975823611,0.00028072056620125725,1465569312
0.002816000021994114,0.0030159999150782824,0.002810999983921647,0.0029440000653266907,9869880,0.004179899995215237,0.005307434992864728,0.003290343150982286,0.003564174238569654,-0.0002738310875873679,-0.00024000718875150507,0.003922024729950128,0.002897575230049195,0.0034097999799996615,0.0002753119494123557,1475439192
0.0029529999010264874,0.0029819998890161514,0.002836999949067831,0.0029009999707341194,12125600,0.004125379999168217,0.005311999992700294,0.0032304442001748757,0.0035150502187299847,-0.000284606018555109,-0.0002489269547122259,0.003938858116209859,0.0028245418349500955,0.003381699975579977,0.00026600394873635316,1463313592
0.002891999902203679,0.0029559999238699675,0.002828999888151884,0.002894999925047159,6642410,0.0040748400008305905,0.005314659992000088,0.0031788373886167654,0.0034691205673460716,-0.0002902831787293062,-0.00025719819951564195,0.003950770175299471,0.002759729768865878,0.0033552499720826746,0.00025607509780647676,1456671182
0.0029060000088065863,0.002945000072941184,0.0028729999903589487,0.0028729999903589487,6253640,0.0040251599997282025,0.00531862499192357,0.003131785481192486,0.0034249634875692476,-0.0002931780063767618,-0.00026439416088786595,0.003967338109567687,0.0027078618452028185,0.0033375999773852527,0.00024292688243331666,1450417542
0.00291600008495152,0.0030799999367445707,0.002830999903380871,0.0030269999988377094,8143520,0.003976520001888275,0.00532336499192752,0.0031156646377532896,0.0033954847106261706,-0.000279820072872881,-0.000267479343284869,0.0039591338557240455,0.002675066089532069,0.003317099972628057,0.00024336067892834405,1458561062
0.0030269999988377094,0.0030739998910576105,0.0029559999238699675,0.0030330000445246696,4460270,0.003932980000972748,0.005327789991861209,0.0031029470080258096,0.003368633994618652,-0.00026568698659284237,-0.0002671208719464637,0.003954538563137247,0.002647561393807337,0.0033010499784722922,0.00023440634237543683,1463021332
0.0030350000597536564,0.003046999918296933,0.0029440000653266907,0.003020999953150749,3245680,0.0038905199989676476,0.005332149991299957,0.003090339768814262,0.003342883324880289,-0.00025254355606602703,-0.0002642054087703764,0.003945096482814527,0.0026193034664604314,0.0032821999746374788,0.0002250201645607801,1459775652
0.003020999953150749,0.003031000029295683,0.002968000015243888,0.0029879999347031116,3952000,0.003844820000231266,0.005335974991321563,0.003074595178951008,0.0033165956663486463,-0.00024200048739763834,-0.0002597644244958288,0.003931929930064201,0.002588970013943196,0.0032604499720036983,0.00021344729666728117,1455823652
0.002982999896630645,0.0030040000565350056,0.0026000000070780516,0.0026680000592023134,9291920,0.0037853600038215518,0.0053369999921415,0.003012042083605055,0.0032685515473007696,-0.00025650946369571445,-0.00025911343233580593,0.003919836680141654,0.0025120632613846988,0.0032159499707631765,0.00022705820758082924,1446531732
0.0026710000820457935,0.002713999943807721,0.002584999892860651,0.002641000086441636,9938440,0.0037328000087291004,0.005337809992488474,0.0029549586994260676,0.003222066253903797,-0.0002671075544777293,-0.0002607122567641906,0.003874570506355766,0.0024524294513174854,0.0031634999788366256,0.00022005405353556071,1436593292
0.002635000040754676,0.002710999920964241,0.002331000054255128,0.0025100000202655792,9879600,0.0036794000118970873,0.005337044992484152,0.0028865035180167618,0.0031693206069676326,-0.00028281708895087085,-0.0002651332232015267,0.0038563290552175874,0.0023684709158786304,0.003112399985548109,0.00023147875447652875,1426713692
0.0024900001008063555,0.0025760000571608543,0.002392000053077936,0.0024850000627338886,5693670,0.0036297000106424093,0.005335869992850348,0.0028247337556655504,0.0031186301962836515,-0.0002938964406181011,-0.0002708858666848416,0.0038021644674851563,0.0023057355215162965,0.0030539499945007264,0.0002280874151626994,1421020022
0.002500999951735139,0.0025770000647753477,0.002457000082358718,0.002478000009432435,4070170,0.0035829200083389878,0.005334364993032068,0.0027713901023989173,0.0030711761083687464,-0.00029978600596982903,-0.0002766658945418391,0.003696709933056949,0.0022802900603790897,0.0029884999967180192,0.00022036688425226586,1416949852
0.0024840000551193953,0.0025080000050365925,0.0023350000847131014,0.0024369999300688505,5765380,0.003525600004941225,0.005333464993163943,0.002719945460501984,0.0030242000951613466,-0.0003042546346593627,-0.00028218364256534385,0.0035833431035499318,0.0022641568816979185,0.002923749992623925,0.00021698352968592478,1411184472
0.0024059999268501997,0.002503999974578619,0.0023330000694841146,0.002357000019401312,3678050,0.0034708800073713062,0.005332514992915094,0.0026641077003326497,0.00297477786732727,-0.00031067016699462026,-0.00028788094745119916,0.003470396390463529,0.0022469036045490525,0.0028586499975062907,0.0002136989850722519,1407506422
0.00240899994969368,0.002492000116035342,0.0022929999977350235,0.0024270000867545605,3832380,0.003422020012512803,0.0053306599939242005,0.0026276296059360204,0.0029342017354329953,-0.00030657212949697496,-0.0002916191838603543,0.0033389114912627796,0.0022617885239393848,0.002800350007601082,0.0002126490660171138,1411338802
0.0024349999148398638,0.00254100002348423,0.0024210000410676003,0.002498999936506152,6122900,0.0033847600081935523,0.005326634993543848,0.002607840426023733,0.002901964565142118,-0.000294124139118385,-0.00029212017491196045,0.003290045981103941,0.002242354026255743,0.002766200003679842,0.00020603127433136494,1417461702
0.0025080000050365925,0.002553999889642,0.0024560000747442245,0.002489000093191862,8435030,0.003345080013386905,0.0053217749937903135,0.002589557297895753,0.002871374604256914,-0.000281817306361161,-0.0002900596012018006,0.0032193222791373727,0.0022385777430191643,0.0027289500110782685,0.00019831474151467998,1409026672
0.002486000070348382,0.0027209999971091747,0.002429000101983547,0.0027030000928789377,5812800,0.003312560012564063,0.005316744993906468,0.0026070100355854737,0.002858902418228916,-0.0002518923826434422,-0.0002824261574901289,0.003171366900512961,0.0022479331304039677,0.0027096500154584644,0.00020500653820117623,1414839472
0.0026990000624209642,0.002764000091701746,0.0026179999113082886,0.002638000063598156,5643560,0.003276120014488697,0.005311124994186685,0.0026117777322028093,0.0028425392808488596,-0.00023076154864605037,-0.00027209323572131324,0.003160682636480476,0.002240717397835408,0.002700700017157942,0.00020079179835776775,1409195912
0.0026370000559836626,0.002724000019952655,0.0025869999080896378,0.00267999991774559,4781340,0.00323942000977695,0.005294859994901344,0.002622273453055545,0.0028304993280263953,-0.00020822587497085036,-0.00025931976357122067,0.003133744074652521,0.002241255944905253,0.002687500009778887,0.00019623524932242843,1413977252
0.002678999910131097,0.0026950000319629908,0.002578000072389841,0.002598999999463558,3792270,0.0032037000078707933,0.005277934995247051,0.002618692921733701,0.002813351229614333,-0.00019465830788063234,-0.00024638747243310304,0.0031090597520984117,0.0022357402703323064,0.002672400011215359,0.00019057558576890851,1410184982
0.0026100000832229853,0.002618999918922782,0.0025510000996291637,0.0025969999842345715,4306990,0.003171880003064871,0.005258754995884374,0.0026153555467338346,0.0027973252114380544,-0.00018196966470421976,-0.0002335039108873264,0.0030829533936970544,0.002232046634652405,0.0026575000141747297,0.00018182017387781635,1405877992
0.002601000014692545,0.0026459998916834593,0.0025470000691711903,0.002644999884068966,4205310,0.0031444399990141394,0.00524364999611862,0.0026199162140161623,0.002786041853855159,-0.0001661256398389965,-0.00022002825667766042,0.0030599042383767216,0.0022322957793437393,0.0026461000088602304,0.00017590443449456297,1410083302
0.0026420000940561295,0.0026710000820457935,0.0025730000343173742,0.0026110000908374786,5004800,0.0031109400000423194,0.005223399995593354,0.0026185445027579034,0.002773075797335331,-0.0001545312945774274,-0.00020692886425761385,0.0030004437479237527,0.002250156278996685,0.0026253000134602187,0.0001703398354398384,1405078502
0.002612000098451972,0.0026489999145269394,0.0025949999690055847,0.0026030000299215317,4233540,0.003074540002271533,0.005199289995944128,0.0026161530453984614,0.002760477592341716,-0.0001443245469432545,-0.00019440800079474198,0.0029289759899621343,0.00227862403549799,0.002603800012730062,0.00016202984330280387,1400844962
0.002606000052765012,0.0026229999493807554,0.002242000075057149,0.0024109999649226665,6741490,0.0030373399984091522,0.0051810749957803635,0.00258459103301757,0.0027345903606810456,-0.00014999932766347583,-0.00018552626616848876,0.00284650621738795,0.002300093809249366,0.002573300013318658,0.00017767055980428975,1394103472
0.0024059999268501997,0.002474999986588955,0.0023529999889433384,0.0024250000715255737,9788650,0.003008820000104606,0.005156904995674267,0.0025600385774034165,0.0027116577466695293,-0.00015161916926611282,-0.0001787448467880136,0.002748804902425058,0.002341495137894504,0.002545150020159781,0.00017369409107867025,1403892122
0.0023950000759214163,0.0024250000715255737,0.0022440000902861357,0.0023060000967234373,4220800,0.002983119999989867,0.005125524997711181,0.0025209557342218813,0.0026816090318587077,-0.0001606532976368264,-0.00017512653695777615,0.0027474700349645813,0.0023066300091070927,0.002527050022035837,0.00017421594037586797,1399671322
0.0023070001043379307,0.0023560000117868185,0.0022070000413805246,0.0023320000618696213,6191910,0.0029597799992188813,0.005092529999092221,0.002491885630783072,0.0026557120711187755,-0.0001638264403357034,-0.0001728665176333616,0.0027410387836704535,0.002282161257944019,0.0025116000208072363,0.0001724147996637555,1405863232
0.0023040000814944506,0.002383999992161989,0.0021869998890906572,0.0023620000574737787,4179950,0.002936740000732243,0.005057285000802949,0.0024719032348893347,0.0026339556256635907,-0.00016205239077425604,-0.0001707036922615405,0.002742734346864118,0.0022656656984711746,0.0025042000226676462,0.00017417089276429667,1410043182
0.002369999885559082,0.00241499999538064,0.002319999970495701,0.0023799999617040157,3869860,0.002915079998783767,0.005024825002765283,0.002457764269783901,0.0026151440949999183,-0.0001573798252160175,-0.00016803891885243592,0.0027434899467567468,0.0022544100884755586,0.0024989500176161527,0.000168515830772914,1413913042
0.002366000087931752,0.0028689999599009752,0.002366000087931752,0.0028540000785142183,15576200,0.0029036800004541875,0.004996665003709495,0.0025187236249731805,0.0026328371308157925,-0.00011411350584261204,-0.00015725383625047115,0.002806731586234452,0.002228768455906032,0.002517750021070242,0.00019240754800122178,1429489242
0.0028119999915361404,0.003260999917984009,0.0028009999077767134,0.0032279998995363712,15429200,0.002903720000758767,0.004965850005391985,0.002627843051829056,0.002676923261832132,-4.908021000307565e-05,-0.00013561911100099205,0.002977823976079586,0.0021367760630076494,0.002557300019543618,0.00021152129530165563,1444918442
0.0032220000866800547,0.004313999786973,0.003189000068232417,0.0037120000924915075,39281300,0.0029092200007289648,0.004945110004628077,0.0027946364427002025,0.0027535956196587524,4.10408230414501e-05,-0.00010028712419250362,0.003270900299749662,0.0019791997466465936,0.0026250500231981277,0.00027676975411872185,1484199742
0.0036830001045018435,0.003949999809265137,0.0034809999633580446,0.003843999933451414,25349600,0.0029190200008451937,0.004919470002641901,0.0029560769797388506,0.00283436630956932,0.00012171067016953068,-5.588756532009677e-05,0.0035243725348977017,0.0018674274961682394,0.0026959000155329705,0.00029050047496074826,1509549342
0.003829000052064657,0.003836000105366111,0.0032939999364316463,0.0034099998883903027,18017900,0.0029192599980160596,0.004891975001664832,0.0030259112733775355,0.00287700583392643,0.00014890543945110567,-1.4928964365856282e-05,0.0036202567630318626,0.0018626432632224935,0.002741450013127178,0.00030903615510782106,1491531442
0.003449999960139394,0.0035310001112520695,0.003217000048607588,0.003269999986514449,13342900,0.002916199997998774,0.0048626000015065075,0.003063463383090907,0.0029061165118959126,0.00015734687119499423,1.952620274631382e-05,0.0036801268847833205,0.001880873130803294,0.0027805000077933072,0.00030939071993186823,1478188542
0.0033390000462532043,0.003582000033929944,0.003278000047430396,0.0034580000210553408,11356800,0.002914199996739626,0.004833290000678971,0.0031241613273931277,0.002946996771833648,0.00017716455555947955,5.105387330894697e-05,0.003763886443389517,0.0018726135650147374,0.0028182500042021274,0.00030957710046641303,1489545342
0.0034680000972002745,0.0036379999946802855,0.003418999956920743,0.0034310000482946634,8372820,0.002909019999206066,0.004802225001621991,0.0031713672844549024,0.0029828488663863157,0.00018851841806858663,7.854678226087491e-05,0.003835925719075992,0.0018798742877979139,0.002857900003436953,0.0003031073102730651,1481172522
0.0034459999296814203,0.003667999990284443,0.003389999968931079,0.0036200000904500484,10829100,0.0029107800032943487,0.004759490001015365,0.0032403877161464633,0.0030300452533539995,0.00021034246279246372,0.00010490591836719268,0.003933261776059775,0.0018765382480845768,0.002904900012072176,0.00030131393249308643,1492001622
0.0035920001100748777,0.003659999929368496,0.0033130000811070204,0.0035429999697953463,13195600,0.002908560005016625,0.004702889999607578,0.0032869434474770607,0.0030680418990163215,0.00021890154846073914,0.00012770504438590197,0.004006299188096647,0.0018979008330808828,0.002952100010588765,0.00030457721219082854,1478806022
0.003530000103637576,0.003645000047981739,0.0033539999276399612,0.003392999991774559,6916450,0.0029006800055503845,0.004634415000909939,0.003303259838907445,0.003092112868850265,0.00021114697005718015,0.00014439342952015763,0.004049566829333835,0.001934233192597694,0.0029919000109657643,0.00030360741991589633,1471889572
0.003387999953702092,0.003461000043898821,0.0032840000931173563,0.0034179999493062496,5090340,0.0028944000042974947,0.004576279999455437,0.003320912163584184,0.003116252652587745,0.000204659510996439,0.00015644664581541392,0.0040911762912690846,0.0019699237371861725,0.0030305500142276285,0.0002945640292634369,1476979912
0.0034080001059919596,0.003470000112429261,0.0033889999613165855,0.0034000000450760126,3341480,0.002889220006763935,0.004526180000975728,0.003333079529967542,0.003137270977957246,0.000195808552010296,0.00016431902705439034,0.00412394361939129,0.0020160564044878213,0.0030700000119395555,0.00027930946653838257,1473638432
0.003413999918848276,0.003476999932900071,0.003286000108346343,0.00330700003542006,5890530,0.002883500009775162,0.004477205002913252,0.0033290673000371603,0.0031498435007322693,0.000179223799304891,0.0001672999815044905,0.004141277699068099,0.0020691223253608646,0.003105200012214482,0.00027300163496805013,1467747902
0.0033130000811070204,0.0033519999124109745,0.003031000029295683,0.0032730000093579292,13732200,0.002885320009663701,0.004436225002864376,0.0033204415630095864,0.0031589662050749106,0.00016147535793467572,0.00016613505679052756,0.0041358602197433215,0.0021607398091291682,0.003148300014436245,0.0002764300812642817,1454015702
0.003324999939650297,0.003324999939650297,0.0028570001013576984,0.002945000072941184,14253600,0.002879540012218058,0.0043856700044125315,0.0032626813337682937,0.0031431168619538937,0.0001195644718144,0.00015682093979530205,0.0041103581167906906,0.0022382419122233604,0.0031743000145070255,0.0002901136353377329,1439762102
0.003017999930307269,0.003160000080242753,0.0028280001133680344,0.003160000080242753,14829700,0.0028809600137174127,0.004336355003761128,0.0032468842178412873,0.0031443674707160316,0.00010251674712525574,0.0001459601012612928,0.004064445327146806,0.0023695547002191768,0.003217000013682991,0.00029310551616180323,1454591802
0.0030799999367445707,0.003163000103086233,0.0029269999358803034,0.0029460000805556774,6942240,0.0028835400147363545,0.004292665006360039,0.003200594350566578,0.0031296735899634127,7.092076060316544e-05,0.00013095223312966733,0.004004295553126072,0.0024911044761085164,0.003247700014617294,0.0002890265626649551,1447649562
0.0029589999467134476,0.0029690000228583813,0.0028460000175982714,0.0029180001001805067,9546950,0.0028830200154334306,0.004257970007602125,0.003157118312045644,0.003113994072201716,4.312423984392799e-05,0.00011338663447251947,0.00393443322453291,0.0026165668089723508,0.0032755000167526303,0.0002771675228503233,1438102612
0.0028959999326616526,0.002964999992400408,0.002736999886110425,0.002744999947026372,7980110,0.002879900014959276,0.004237585008377209,0.0030937154866580636,0.0030866611740405793,7.054312617484244e-06,9.212017010151243e-05,0.003867128353157722,0.0027203716788797745,0.003293750016018748,0.0002736555645245847,1430122502
0.0027830000035464764,0.0029150000773370266,0.002733000088483095,0.002836999949067831,11384200,0.0028787400154396893,0.004213530007982627,0.0030542207885672587,0.003068167749968524,-1.394696140126538e-05,7.090674380095688e-05,0.0038689277438449855,0.002716872275247872,0.003292900009546429,0.00026710873769096664,1441506702
0.0028719999827444553,0.0029090000316500664,0.002739999908953905,0.002778999973088503,5668670,0.00287686001509428,0.0041875800059642644,0.00301187912464745,0.003046747914644078,-3.4868789996627975e-05,4.975163704143991e-05,0.0038883239372409454,0.0026525760892071254,0.0032704500132240354,0.00026010097947705196,1435838032
0.0027749999426305294,0.002827000105753541,0.0026599999982863665,0.0026710000820457935,5725520,0.002869740016758442,0.004161580005893483,0.002959436195016426,0.00301891474185902,-5.947854684259417e-05,2.7905600264633096e-05,0.0038538574269005857,0.0025829425985029143,0.00321840001270175,0.00025345091719063215,1430112512
0.002669000066816807,0.002669000066816807,0.0023960000835359097,0.00241499999538064,4879040,0.0028573800157755615,0.0041314150055404755,0.0028756767796878436,0.002974180316193955,-9.850353650611146e-05,2.6237729104841856e-06,0.0038058893016418467,0.0024880107299545757,0.003146950015798211,0.00025499013728486444,1425233472
0.0024079999420791864,0.002592999953776598,0.002380999969318509,0.0025549998972564936,7374010,0.002848060014657676,0.004108535004779697,0.0028263418746984053,0.00294312991479118,-0.00011678804009277463,-2.125858969016758e-05,0.0037992774752731735,0.002409122557209868,0.003104200016241521,0.0002519194120829519,1432607482
0.002553999889642,0.002609000075608492,0.002365000080317259,0.002392000053077936,4693290,0.0028361400170251725,0.004086825004778802,0.0027595200559875637,0.002902305480590199,-0.00014278542460263548,-4.556395667266116e-05,0.0038161913257111894,0.0023044087134282006,0.003060300019569695,0.000251353739454972,1427914192
0.0023799999617040157,0.002460000105202198,0.0023449999280273914,0.002403999911621213,5083850,0.0028308600140735506,0.004065480005228892,0.0027048246491619713,0.002865393956962867,-0.0001605693078008956,-6.856502689830805e-05,0.003791676166327938,0.002223523861868039,0.0030076000140979884,0.00024161419929210302,1432998042
0.0023960000835359097,0.0024399999529123306,0.002360000042244792,0.002403999911621213,3433940,0.002826120010577142,0.004042085004039108,0.002658543920309547,0.0028312166202708925,-0.0001726726999613454,-8.938656151091552e-05,0.003757025393149081,0.002155474621379551,0.002956250007264316,0.00023007032153320558,1436431982
0.002406999934464693,0.0024510000366717577,0.0022849999368190765,0.002331000054255128,4981090,0.002822540011256933,0.004015405004611239,0.0026081525563011747,0.0027941635413067617,-0.00018601098500558699,-0.00010871144620984983,0.003675828495923872,0.0021077715149852676,0.00289180000545457,0.00022549387712745382,1431450892
0.002319999970495701,0.0023250000085681677,0.0021430000197142363,0.002259999979287386,7512400,0.002818040009588003,0.003990520004881546,0.0025545906213759765,0.002754595870046067,-0.00020000524867009066,-0.000126970206701898,0.0035978848792065526,0.002057415132651792,0.002827650005929172,0.00022281574551412796,1423938492
0.0022559999488294125,0.00241199997253716,0.0022479998879134655,0.002303000073879957,5379460,0.0028145400108769538,0.0039651700051035734,0.002515884383299666,0.0027211443295893185,-0.0002052599462896527,-0.00014262815461944895,0.0035297926936991237,0.00201650732636976,0.002773150010034442,0.000218614626879097,1429317952
0.0022990000434219837,0.002369999885559082,0.0022269999608397484,0.00229199999012053,5860370,0.0028116400120779873,0.00393930500606075,0.0024814406305028757,0.0026893558599990377,-0.00020791522949616201,-0.00015568556959479158,0.003440012629443676,0.0019936873947066355,0.002716850012075156,0.00021321357672482818,1423457582
0.0023159999400377274,0.002478000009432435,0.0022849999368190765,0.002455000067129731,5233940,0.0028136000130325554,0.0039167450054083015,0.002477372851522392,0.0026719961716383483,-0.00019462332011595642,-0.00016347311969902456,0.003328696521127833,0.0020105035052278507,0.002669600013177842,0.00021176975500258034,1428691522
0.0024770000018179417,0.002498999936506152,0.002368000103160739,0.002394000068306923,6738940,0.0028129400126636027,0.0038985950069036334,0.0024645462694892427,0.002651403867687872,-0.00018685759819862943,-0.00016815001539894554,0.003223956536156812,0.002023943493487558,0.002623950014822185,0.00020600047488421124,1421952582
0.0024129999801516533,0.002472999971359968,0.002366000087931752,0.002472999971359968,2665100,0.0028124200133606793,0.0038809100061189383,0.0024658468390078158,0.002638188764256176,-0.00017234192524836003,-0.00016898839736882845,0.0031073158783348023,0.002060584147509772,0.002583950012922287,0.00019892900406592585,1424617682
0.002463999902829528,0.0024850000627338886,0.002360000042244792,0.0023690001107752323,2424120,0.0028100200137123467,0.0038676100072916595,0.0024509473423566493,0.0026182488639983283,-0.00016730152164167898,-0.00016865102222339857,0.0030588992901817206,0.0020514007394462582,0.0025551500148139894,0.0001936483623818666,1422193562
0.0023640000727027655,0.0024309998843818903,0.0023620000574737787,0.0024240000639110804,2134170,0.0028044400131329895,0.003857355008367449,0.0024468016072111774,0.0026038600639918656,-0.0001570584567806882,-0.0001663325091348565,0.002940981903219743,0.002095718124775068,0.0025183500139974056,0.00018474489556231265,1424327732
0.002423000056296587,0.002517000073567033,0.002311999909579754,0.002314999932423234,5962320,0.002797980010509491,0.003843110007001087,0.0024265244264745707,0.002582463017209004,-0.00015593859073443316,-0.00016425372545477183,0.00286933031541349,0.002104269697768077,0.0024868000065907834,0.00018619170044981023,1418365412
0.002314999932423234,0.002397000091150403,0.0023129999171942472,0.0023849999997764826,2596260,0.0027920800121501088,0.003833040005993098,0.0024201360531364035,0.002567836127028817,-0.00014770007389241363,-0.0001609429951423002,0.002789352811754227,0.002130947191386938,0.0024601500015705826,0.0001788923057002635,1420961672
0.002391000045463443,0.002435999922454357,0.0023539999965578318,0.002426000079140067,3251910,0.002788620013743639,0.0038275050069205463,0.002421038210983121,0.002557329753111132,-0.00013629154212801108,-0.00015601270453944238,0.0027464618586153563,0.002141938157737178,0.002444200008176267,0.00017197142142856792,1424213582
0.002423000056296587,0.0024389999452978373,0.002355000004172325,0.002369999885559082,4028740,0.002784080011770129,0.003817550006788224,0.0024131861609178844,0.002543453466625795,-0.0001302673057079107,-0.00015086362477313605,0.002664620611440752,0.002177079398560907,0.0024208500050008296,0.00016568774426406393,1420184842
0.002368000103160739,0.0024129999801516533,0.0022879999596625566,0.002403999911621213,2912230,0.002779260012321174,0.0038080850068945436,0.0024117728917953194,0.002533123573662493,-0.0001213506818671735,-0.00014496103619194355,0.0025821565577765163,0.0022220434460784137,0.002402100001927465,0.00016278147828013772,1423097072
0.002403999911621213,0.0024679999332875013,0.0023870000150054693,0.002461999887600541,3618660,0.0027762800082564354,0.0037975650071166455,0.0024195001219191998,0.0025278551524727188,-0.000108355030553519,-0.00013763983506425866,0.002526704429876245,0.00225659555453416,0.0023916499922052026,0.000156939938280273,1426715732
0.002474999986588955,0.002618999918922782,0.0024510000366717577,0.002607000060379505,5215460,0.0027763600088655947,0.0037856000079773367,0.0024483462662977084,0.0025337177382435917,-8.53714719458833e-05,-0.00012718616244058358,0.0025656797577487244,0.002236820233161567,0.0024012499954551457,0.00015772993427818382,1431931192
0.002607000060379505,0.0026199999265372753,0.0025160000659525394,0.002606000052765012,4588400,0.002780260010622442,0.0037736850080545992,0.002472600694984986,0.0025390719837636968,-6.647128877871082e-05,-0.00011504318770820903,0.0025789223813043,0.0022286776251568435,0.002403800003230572,0.00015389207187150897,1427342792
