Date,Open,High,Low,Close,Volume
2011-11-22,22.737499237060547,23.04750061035156,22.657499313354492,22.709999084472656,13469600.0
2018-02-05,118.6999969482422,121.12999725341795,115.01000213623048,116.2699966430664,16623900.0
2021-06-22,234.3000030517578,236.08999633789065,233.2400054931641,235.92999267578125,8858400.0
2021-02-18,205.8800048828125,209.6999969482422,204.9600067138672,209.3500061035156,7328600.0
2010-07-09,19.059999465942383,19.399999618530273,18.905000686645508,19.344999313354492,22479600.0
2011-05-03,19.907499313354492,20.042499542236328,19.825000762939453,20.0,18944800.0
2019-03-25,152.36000061035156,154.05999755859375,151.5399932861328,153.02999877929688,7568000.0
2023-03-27,222.58999633789065,224.0800018310547,221.38999938964844,221.80999755859375,7210900.0
2013-11-12,49.70249938964844,49.79499816894531,49.212501525878906,49.567501068115234,9016400.0
2020-11-13,209.91000366210935,211.27999877929688,207.3000030517578,210.47999572753903,6377500.0
2017-04-03,89.13999938964844,89.45999908447266,88.4000015258789,89.36000061035156,9125800.0
2009-03-11,13.414999961853027,13.414999961853027,12.630000114440918,12.842499732971191,36124400.0
2023-09-15,241.8999938964844,244.1000061035156,240.02999877929688,241.07000732421875,13051300.0
2021-01-20,203.02999877929688,207.19000244140625,202.22999572753903,206.0099945068359,12675700.0
2009-11-30,20.082500457763672,20.344999313354492,20.049999237060547,20.25,15704800.0
2015-10-01,70.08999633789062,70.7699966430664,68.9800033569336,69.98999786376953,8679900.0
2013-11-05,48.845001220703125,49.49250030517578,48.75,49.342498779296875,11058000.0
2022-07-29,212.0,214.16000366210935,209.8300018310547,212.11000061035156,6059700.0
2018-06-28,131.0,133.1199951171875,130.64999389648438,132.74000549316406,6576500.0
2023-02-03,228.69000244140625,230.86000061035156,227.63999938964844,230.1300048828125,5243600.0
2010-08-12,18.19499969482422,18.54750061035156,18.13249969482422,18.2450008392334,24677200.0
2008-12-26,13.19499969482422,13.364999771118164,12.982500076293944,13.3125,6476400.0
2021-12-07,206.0,207.94000244140625,205.88999938964844,207.3699951171875,11897200.0
2008-05-05,20.712499618530273,21.375,20.204999923706055,21.26499938964844,70377200.0
2017-03-09,89.0199966430664,89.5,88.70999908447266,89.11000061035156,5953900.0
2011-05-05,19.774999618530273,19.842500686645508,19.549999237060547,19.674999237060547,20991600.0
2019-08-16,178.0,178.75,177.1999969482422,178.22999572753906,8312200.0
2013-03-19,39.5,39.837501525878906,38.91999816894531,39.0,17652400.0
2018-06-12,134.0399932861328,135.1300048828125,133.5399932861328,134.86000061035156,5743300.0
2023-10-03,230.47000122070312,231.75,227.77999877929688,228.80999755859375,5585700.0
2011-06-07,19.700000762939453,20.032499313354492,19.6299991607666,19.954999923706055,27764800.0
2022-05-17,202.8500061035156,204.8000030517578,200.1499938964844,204.0,7265600.0
2024-02-21,274.6300048828125,276.9700012207031,273.5299987792969,276.760009765625,4771100.0
2017-04-17,89.08999633789062,89.9000015258789,88.75,89.80999755859375,6122800.0
2011-06-16,18.700000762939453,18.844999313354492,18.594999313354492,18.719999313354492,21041600.0
2012-07-25,30.844999313354492,31.022499084472656,30.385000228881836,30.549999237060547,15305200.0
2014-07-02,53.720001220703125,53.872501373291016,53.5625,53.709999084472656,5768800.0
2015-04-30,67.18000030517578,67.5,65.41999816894531,66.05000305175781,11780600.0
2011-08-11,20.037500381469727,21.42250061035156,19.924999237060547,21.1299991607666,37359600.0
2022-04-06,222.77999877929688,222.8699951171875,218.6199951171875,219.0099945068359,7430000.0
2012-09-06,32.04499816894531,32.375,31.950000762939453,32.375,15698400.0
2008-11-21,12.399999618530272,12.399999618530272,10.885000228881836,11.595000267028809,84771200.0
2009-08-07,17.309999465942383,17.412500381469727,17.1825008392334,17.292499542236328,15380400.0
2021-05-24,227.9499969482422,230.11000061035156,227.6300048828125,229.32000732421875,4040100.0
2008-11-24,11.90250015258789,12.5,11.44499969482422,12.43000030517578,44853600.0
2009-12-03,20.587499618530273,20.657499313354492,19.982500076293945,20.00749969482422,19122800.0
2018-08-10,139.8800048828125,140.74000549316406,139.25,139.72999572753906,6523500.0
2014-04-22,52.334999084472656,52.64500045776367,52.13249969482422,52.49250030517578,9840000.0
2022-06-15,195.97999572753903,198.8300018310547,192.22999572753903,196.16000366210935,6490000.0
2018-03-08,121.95999908447266,122.81999969482422,121.16999816894533,122.22000122070312,6948900.0
2008-03-31,15.649999618530272,15.869999885559082,15.512499809265137,15.59000015258789,22157200.0
2019-12-04,182.66000366210935,182.66000366210935,180.47000122070312,180.6000061035156,10650400.0
2014-02-28,56.61750030517578,56.997501373291016,55.17499923706055,56.48500061035156,14004000.0
2020-01-17,201.7599945068359,204.75,199.97999572753903,204.6999969482422,12518900.0
2009-04-23,14.5625,14.74250030517578,14.274999618530272,14.557499885559082,35890800.0
2019-11-22,180.1300048828125,180.47000122070312,178.35000610351562,179.47000122070312,6865600.0
2013-01-08,39.412498474121094,39.84000015258789,39.252498626708984,39.84000015258789,11800400.0
2016-03-04,74.22000122070312,74.25,73.61000061035156,73.9000015258789,9475300.0
2008-04-24,17.799999237060547,18.247499465942383,17.510000228881836,18.075000762939453,38086800.0
2012-04-09,29.915000915527344,30.087499618530273,29.677499771118164,29.875,13295600.0
2019-12-12,181.66000366210935,183.3300018310547,180.8300018310547,182.63999938964844,11192100.0
2015-12-10,77.91000366210938,79.11000061035156,77.62999725341797,78.12000274658203,8717100.0
2008-10-29,12.600000381469728,13.3774995803833,12.3774995803833,12.672499656677246,55994400.0
2015-03-30,66.0199966430664,66.31999969482422,65.5,65.66000366210938,11237100.0
