Date,Open,High,Low,Close,Volume
2022-07-19,208.22000122070312,214.11000061035156,207.8999938964844,213.66000366210935,4927100.0
2016-04-15,80.25,80.69000244140625,79.9000015258789,80.08000183105469,7186700.0
2020-11-10,211.94000244140625,214.05999755859375,210.5500030517578,213.30999755859375,7943600.0
2012-11-01,35.20500183105469,36.09000015258789,35.07500076293945,35.970001220703125,21310000.0
2016-05-10,78.41999816894531,79.33000183105469,78.41000366210938,79.19999694824219,6802600.0
2022-06-13,192.9900054931641,195.88999938964844,191.0800018310547,192.2599945068359,7119200.0
2009-07-23,16.799999237060547,16.959999084472656,16.655000686645508,16.797500610351562,19396000.0
2017-11-07,112.25,112.47000122070312,111.55999755859376,112.08999633789062,3697900.0
2009-04-07,14.595000267028809,14.6899995803833,14.267499923706056,14.287500381469728,27122400.0
2020-08-11,197.82000732421875,202.88999938964844,196.33999633789065,197.77000427246097,11549600.0
2015-04-01,65.44999694824219,65.5199966430664,64.44999694824219,65.18000030517578,7633000.0
2009-04-16,14.524999618530272,14.842499732971191,14.375,14.517499923706056,36114000.0
2010-12-21,17.170000076293945,17.212499618530273,16.969999313354492,17.012500762939453,43468400.0
2024-01-17,264.4200134277344,267.1000061035156,264.3900146484375,266.6300048828125,5118700.0
2009-03-09,12.417499542236328,12.770000457763672,12.1850004196167,12.449999809265137,33554400.0
2023-03-13,214.6300048828125,217.8500061035156,212.5,214.47000122070312,6810800.0
2010-02-08,20.725000381469727,21.094999313354492,20.63999938964844,20.762500762939453,23966800.0
2016-04-14,79.76000213623047,80.66999816894531,79.30999755859375,80.33000183105469,11470300.0
2021-10-04,230.0,230.3300018310547,220.80999755859375,224.72999572753903,10283400.0
2022-02-17,228.3999938964844,228.80999755859375,224.1699981689453,224.61000061035156,8131200.0
2011-06-09,19.06999969482422,19.1825008392334,18.969999313354492,19.107500076293945,32074000.0
2015-10-23,77.45999908447266,77.62999725341797,74.94999694824219,77.06999969482422,11971300.0
2024-01-22,272.239990234375,272.3500061035156,270.3599853515625,271.20001220703125,5984300.0
2023-12-04,255.91000366210935,257.3900146484375,254.3500061035156,254.44000244140625,5247500.0
2015-05-19,70.13999938964844,70.55999755859375,70.0,70.16000366210938,4351000.0
2021-09-02,230.42999267578125,230.5500030517578,221.9600067138672,224.17999267578125,19708800.0
2009-03-17,13.0,13.845000267028809,12.832500457763672,13.822500228881836,25730400.0
2010-05-18,18.770000457763672,19.002500534057617,17.072500228881836,17.522499084472656,189331200.0
2011-02-22,18.584999084472656,18.774999618530273,18.27750015258789,18.434999465942383,31588800.0
2009-06-11,17.337499618530273,17.399999618530273,16.665000915527344,16.68000030517578,43948800.0
2012-09-12,32.912498474121094,33.369998931884766,32.89500045776367,33.3650016784668,14656000.0
2013-12-18,53.275001525878906,53.869998931884766,52.5,53.837501525878906,16142000.0
2023-10-19,237.47000122070312,237.9199981689453,233.41000366210935,233.80999755859375,5927400.0
2008-04-10,16.540000915527344,16.6825008392334,16.27750015258789,16.52750015258789,22372000.0
2022-03-11,200.75,200.83999633789065,196.4600067138672,196.7100067138672,5432100.0
2019-05-09,158.86000061035156,159.85000610351562,157.1699981689453,159.80999755859375,6813700.0
2021-03-30,213.0099945068359,214.1499938964844,211.41000366210935,211.8999938964844,5498000.0
2009-08-26,17.149999618530273,17.607500076293945,17.112499237060547,17.549999237060547,18964400.0
2008-12-05,12.4375,13.36750030517578,12.125,13.295000076293944,40991600.0
2012-12-13,37.02750015258789,37.275001525878906,36.72249984741211,36.79999923706055,13042800.0
2018-01-30,123.81999969482422,124.29000091552734,122.83999633789062,123.5500030517578,8154400.0
2012-08-28,31.96500015258789,32.060001373291016,31.80500030517578,31.850000381469727,7862800.0
2023-09-08,247.7899932861328,248.13999938964844,246.44000244140625,247.2899932861328,3309100.0
2012-11-27,36.779998779296875,36.959999084472656,36.58250045776367,36.69499969482422,9981600.0
2020-09-02,214.1300048828125,217.3500061035156,213.77000427246097,216.47999572753903,9863800.0
2010-08-25,17.577499389648438,18.03499984741211,17.5674991607666,17.71500015258789,22398800.0
2014-01-14,54.685001373291016,55.662498474121094,54.58250045776367,55.662498474121094,10851600.0
2009-10-20,18.862499237060547,18.975000381469727,18.614999771118164,18.762500762939453,16502800.0
2011-11-30,23.712499618530273,24.25749969482422,23.65999984741211,24.24250030517578,21504000.0
2017-10-25,109.41000366210938,110.61000061035156,108.0,109.48999786376952,13261300.0
2018-09-18,146.1999969482422,148.08999633789062,145.9499969482422,147.6300048828125,5692100.0
2018-09-06,143.2899932861328,144.6999969482422,142.5399932861328,144.5,9589200.0
2011-02-03,17.9325008392334,18.1200008392334,17.75,17.907499313354492,33462800.0
2011-06-28,18.56999969482422,18.862499237060547,18.552499771118164,18.81999969482422,23297600.0
2014-04-03,53.9474983215332,54.06999969482422,53.345001220703125,53.752498626708984,14210400.0
2008-10-01,15.1875,15.524999618530272,14.802499771118164,15.327500343322754,27054000.0
2010-09-15,16.93000030517578,17.375,16.899999618530273,17.232500076293945,43076400.0
2009-07-16,15.612500190734863,16.18000030517578,15.550000190734863,16.102500915527344,50086000.0
2009-10-05,16.967500686645508,17.25,16.920000076293945,17.040000915527344,19902400.0
2020-06-08,199.5800018310547,199.9600067138672,197.1300048828125,199.6000061035156,7628100.0
2015-06-08,68.19000244140625,68.29000091552734,67.62000274658203,67.68000030517578,4864300.0
2022-07-22,217.92999267578125,218.07000732421875,212.1199951171875,213.6999969482422,5071500.0
2011-01-11,18.012500762939453,18.1299991607666,17.887500762939453,17.969999313354492,20593600.0
2012-05-02,30.40250015258789,30.79750061035156,30.167499542236328,30.54750061035156,25366800.0
2018-08-14,140.3000030517578,140.99000549316406,139.8800048828125,140.75999450683594,5888700.0
2021-12-23,218.44000244140625,218.52000427246097,216.6199951171875,216.6199951171875,4798200.0
2014-06-02,53.842498779296875,53.92250061035156,53.209999084472656,53.380001068115234,6364000.0
2022-11-08,201.66000366210935,204.1199951171875,199.7400054931641,201.77999877929688,6943700.0
2021-07-28,250.0500030517578,251.5,245.91000366210935,246.94000244140625,9036500.0
2012-08-15,32.29499816894531,32.57500076293945,32.147499084472656,32.26499938964844,7735600.0
2013-01-28,40.06999969482422,40.14500045776367,39.07500076293945,39.087501525878906,13532000.0
2018-10-22,140.97000122070312,141.5399932861328,139.50999450683594,140.63999938964844,6099500.0
