Date,Open,High,Low,Close,Volume
1986-04-24,4.164062976837158,4.304687976837158,4.132812976837158,4.265625,15411200
1996-05-06,22.5,22.59375,22.1875,22.4375,4078000
1990-09-17,7.953125,8.078125,7.90625,8.015625,4462400
1968-06-28,0.0,0.6458330154418945,0.6354169845581055,0.6423609852790833,216000
1972-05-25,2.640625,2.671875,2.6197919845581055,2.6223959922790527,801600
1975-04-17,1.9375,1.9583330154418943,1.9010419845581057,1.9010419845581057,2318400
1998-01-07,31.75,32.3125,31.75,32.3125,3768200
1985-04-04,2.554687976837158,2.59375,2.539062976837158,2.59375,6491200
1968-07-03,0.0,0.6510419845581055,0.6388890147209167,0.6388890147209167,892800
2002-09-23,51.5,53.099998474121094,51.45000076293945,52.849998474121094,6307600
1981-09-02,1.8515629768371584,1.90625,1.8515629768371584,1.8828129768371584,4841600
1983-06-14,2.859375,2.867187976837158,2.835937976837158,2.867187976837158,6296000
2010-10-27,63.58000183105469,63.689998626708984,63.279998779296875,63.56999969482422,11916100
2014-07-14,105.37999725341795,105.48999786376952,105.11000061035156,105.37999725341795,7784800
2018-01-25,142.30999755859375,144.66000366210938,142.2100067138672,144.39999389648438,7938800
2011-11-22,62.95000076293945,63.20000076293945,62.70000076293945,62.900001525878906,8680000
2000-02-15,38.84375,40.125,38.75,39.84375,9863400
2012-10-26,71.0,71.31999969482422,70.55999755859375,70.9000015258789,8965200
1984-04-03,2.21875,2.234375,2.203125,2.234375,4876800
1988-08-23,4.992187976837158,5.015625,4.953125,5.0,4568000
1975-11-19,1.9322919845581057,1.9401040077209473,1.9166669845581057,1.9166669845581057,811200
1988-10-14,5.40625,5.4375,5.382812976837158,5.390625,4420800
1988-02-03,4.890625,4.90625,4.75,4.765625,8724800
1987-11-16,4.796875,4.898437976837158,4.796875,4.875,6531200
2021-02-01,165.30999755859375,165.30999755859375,162.60000610351562,162.7100067138672,9971400
2002-01-09,56.95000076293945,57.79999923706055,56.75,56.90999984741211,6491400
1973-06-25,2.4192709922790527,2.4192709922790527,2.3489580154418945,2.359375,614400
2021-08-26,173.9499969482422,174.72000122070312,173.0500030517578,173.3000030517578,5031600
2006-04-04,59.27000045776367,59.310001373291016,58.75,58.81999969482422,9506700
1976-03-04,1.7473959922790527,1.7473959922790527,1.7135419845581057,1.7239580154418943,2188800
1996-02-26,23.40625,23.71875,23.375,23.4375,6400000
1979-05-23,1.4609379768371582,1.4661459922790527,1.4557290077209473,1.4557290077209473,2236800
1983-08-17,2.710937976837158,2.710937976837158,2.632812976837158,2.6875,3990400
1966-08-02,0.0,0.4027779996395111,0.4004630148410797,0.4027779996395111,345600
2021-10-01,161.52999877929688,161.89999389648438,158.6199951171875,160.47000122070312,8568300
1975-05-16,2.0104169845581055,2.0104169845581055,1.9791669845581057,1.9791669845581057,840000
2002-01-04,58.68000030517578,58.900001525878906,57.95000076293945,58.13999938964844,4778400
1962-04-02,0.0,0.222800999879837,0.222800999879837,0.222800999879837,43200
2006-10-11,64.88999938964844,65.19999694824219,64.80000305175781,65.0999984741211,4855700
2008-07-02,64.94000244140625,65.11000061035156,64.5,64.63999938964844,10708000
2009-09-25,60.56999969482422,60.959999084472656,60.4900016784668,60.619998931884766,7883600
1964-01-14,0.0,0.265625,0.2615740001201629,0.2615740001201629,777600
2006-07-12,60.810001373291016,60.95000076293945,60.56999969482422,60.619998931884766,6169400
1989-05-23,6.40625,6.40625,6.265625,6.265625,6540000
2004-06-03,56.0,56.93000030517578,55.970001220703125,56.59000015258789,8850000
1968-12-24,0.0,0.6979169845581055,0.6961809992790222,0.6961809992790222,57600
1985-02-25,2.3125,2.375,2.3125,2.375,3918400
1992-11-17,12.5,12.53125,12.40625,12.46875,2640400
1992-01-28,13.25,13.359375,13.1875,13.1875,4191200
1963-03-18,0.0,0.1903939992189407,0.1886570006608963,0.1903939992189407,302400
1998-08-20,37.03125,38.0,37.03125,37.75,4438200
1971-04-22,1.6510419845581057,1.65625,1.6302080154418943,1.6510419845581057,331200
2010-01-12,64.12999725341797,64.72000122070312,64.0199966430664,64.55999755859375,10820700
1982-10-13,2.59375,2.71875,2.53125,2.625,24502400
1998-12-08,40.375,40.40625,39.3125,39.78125,10314200
1963-09-26,0.0,0.2210649996995926,0.2158560007810592,0.2158560007810592,475200
2003-06-19,55.5,55.56999969482422,54.04999923706055,54.40999984741211,7412300
1968-12-09,0.0,0.7013890147209167,0.6875,0.6979169845581055,446400
1981-09-21,1.8984379768371584,1.96875,1.875,1.9609379768371584,4825600
1991-04-29,11.96875,12.046875,11.8125,11.84375,6749600
1991-02-27,10.109375,10.34375,10.078125,10.296875,4960000
1978-04-18,1.4322919845581057,1.4401040077209473,1.4244790077209473,1.4270830154418943,2044800
2002-10-09,57.5,57.75,55.65999984741211,56.20000076293945,13585700
1987-12-22,4.9375,4.945312976837158,4.820312976837158,4.890625,5174400
1966-06-03,0.0,0.4050930142402649,0.4050930142402649,0.4050930142402649,172800
1987-08-21,6.492187976837158,6.546875,6.453125,6.515625,13811200
1977-07-21,1.4739580154418943,1.4739580154418943,1.4583330154418943,1.4635419845581057,3518400
1992-06-18,10.78125,11.03125,10.75,10.9375,4815600
1983-12-19,2.5,2.539062976837158,2.492187976837158,2.53125,8401600
1992-01-10,14.34375,14.46875,14.3125,14.375,5892800
2016-12-06,112.23999786376952,113.1999969482422,111.8499984741211,112.05999755859376,6530400
2019-09-16,130.11000061035156,130.75,129.3300018310547,129.5399932861328,5101700
